"Rider","Pos","Country","Team","Stage","Start_Location","End_Location","Stage_Type","Stage_Distance","Time_total","Velocity_kmh","Velocity_mph","Classification"
"Ilnur Zakarin",52,"Russia","CCC TEAM","Stage 2","Nice Haut Pays","Nice","MOUNTAIN",186,4.99777777777778,37.2165406847488,23.1302303820688,"Senior"
"Romain Sicard",53,"France","TOTAL DIRECT ENERGIE","Stage 2","Nice Haut Pays","Nice","MOUNTAIN",186,4.99777777777778,37.2165406847488,23.1302303820688,"Senior"
"Mikel Nieve Iturralde",54,"Spain","MITCHELTON - SCOTT","Stage 2","Nice Haut Pays","Nice","MOUNTAIN",186,4.99777777777778,37.2165406847488,23.1302303820688,"Senior"
"Ion IZAGUIRRE INSAUSTI",55,"Spain","ASTANA PRO TEAM","Stage 2","Nice Haut Pays","Nice","MOUNTAIN",186,4.99777777777778,37.2165406847488,23.1302303820688,"Senior"
"Warren Barguil",56,"France","TEAM ARKEA - SAMSIC","Stage 2","Nice Haut Pays","Nice","MOUNTAIN",186,4.99777777777778,37.2165406847488,23.1302303820688,"Senior"
"Jasper Stuyven",57,"Belgium","TREK - SEGAFREDO","Stage 2","Nice Haut Pays","Nice","MOUNTAIN",186,5.01722222222222,37.0723064998339,23.0405882534704,"Senior"
"Krists NEILANDS",58,"Latvia","ISRAEL START-UP NATION","Stage 2","Nice Haut Pays","Nice","MOUNTAIN",186,5.04138888888889,36.894594743512,22.9301396790006,"Senior"
"Jonathan Castroviejo Nicolas",59,"Spain","INEOS GRENADIERS","Stage 2","Nice Haut Pays","Nice","MOUNTAIN",186,5.04138888888889,36.894594743512,22.9301396790006,"Senior"
"Bob Jungels",60,"Luxembourg","DECEUNINCK - QUICK - STEP","Stage 2","Nice Haut Pays","Nice","MOUNTAIN",186,5.04138888888889,36.894594743512,22.9301396790006,"Senior"
"Mikael Cherel",61,"France","AG2R LA MONDIALE","Stage 2","Nice Haut Pays","Nice","MOUNTAIN",186,5.04138888888889,36.894594743512,22.9301396790006,"Senior"
"Winner ANACONA",62,"Colombia","TEAM ARKEA - SAMSIC","Stage 2","Nice Haut Pays","Nice","MOUNTAIN",186,5.04138888888889,36.894594743512,22.9301396790006,"Senior"
"Nelson Oliveira",63,"Portugal","MOVISTAR TEAM","Stage 2","Nice Haut Pays","Nice","MOUNTAIN",186,5.06888888888889,36.6944322665498,22.805737890957,"Senior"
"Robert Gesink",64,"Netherlands","TEAM JUMBO - VISMA","Stage 2","Nice Haut Pays","Nice","MOUNTAIN",186,5.06888888888889,36.6944322665498,22.805737890957,"Senior"
"Niklas EG",65,"Denmark","TREK - SEGAFREDO","Stage 2","Nice Haut Pays","Nice","MOUNTAIN",186,5.06888888888889,36.6944322665498,22.805737890957,"Young"
"Diego Rosa",66,"Italy","TEAM ARKEA - SAMSIC","Stage 2","Nice Haut Pays","Nice","MOUNTAIN",186,5.08944444444444,36.5462285776662,22.7136286996061,"Senior"
"Jan Polanc",67,"Slovenia","UAE TEAM EMIRATES","Stage 2","Nice Haut Pays","Nice","MOUNTAIN",186,5.09,36.5422396856582,22.7111495871089,"Senior"
"Cyril Gautier",68,"France","B&B HOTELS - VITAL CONCEPT P / B KTM","Stage 2","Nice Haut Pays","Nice","MOUNTAIN",186,5.09611111111111,36.4984192739562,22.6839150242114,"Senior"
"Toms Skujins",69,"Latvia","TREK - SEGAFREDO","Stage 2","Nice Haut Pays","Nice","MOUNTAIN",186,5.09611111111111,36.4984192739562,22.6839150242114,"Senior"
"Ben HERMANS",70,"Belgium","ISRAEL START-UP NATION","Stage 2","Nice Haut Pays","Nice","MOUNTAIN",186,5.09611111111111,36.4984192739562,22.6839150242114,"Senior"
"Lennard Kamna",71,"Germany","BORA - HANSGROHE","Stage 2","Nice Haut Pays","Nice","MOUNTAIN",186,5.09611111111111,36.4984192739562,22.6839150242114,"Young"
"Felix GROSSSCHARTNER",72,"Austria","BORA - HANSGROHE","Stage 2","Nice Haut Pays","Nice","MOUNTAIN",186,5.09611111111111,36.4984192739562,22.6839150242114,"Senior"
"Gregor Muhlberger",73,"Austria","BORA - HANSGROHE","Stage 2","Nice Haut Pays","Nice","MOUNTAIN",186,5.09611111111111,36.4984192739562,22.6839150242114,"Senior"
"Dario Cataldo",74,"Italy","MOVISTAR TEAM","Stage 2","Nice Haut Pays","Nice","MOUNTAIN",186,5.09611111111111,36.4984192739562,22.6839150242114,"Senior"
"Clement VENTURINI",75,"France","AG2R LA MONDIALE","Stage 2","Nice Haut Pays","Nice","MOUNTAIN",186,5.13611111111111,36.2141698215251,22.5072528412213,"Senior"
"Carlos Verona Quintanilla",76,"Spain","MOVISTAR TEAM","Stage 2","Nice Haut Pays","Nice","MOUNTAIN",186,5.15527777777778,36.0795301470984,22.423573739651,"Senior"
"Neilson POWLESS",77,"United States","EF PRO CYCLING","Stage 2","Nice Haut Pays","Nice","MOUNTAIN",186,5.15527777777778,36.0795301470984,22.423573739651,"Young"
"Soren Kragh Andersen",78,"Denmark","TEAM SUNWEB","Stage 2","Nice Haut Pays","Nice","MOUNTAIN",186,5.15527777777778,36.0795301470984,22.423573739651,"Senior"
"Dries Devenyns",79,"Belgium","DECEUNINCK - QUICK - STEP","Stage 2","Nice Haut Pays","Nice","MOUNTAIN",186,5.16666666666667,36,22.3741454319453,"Senior"
"Kasper Asgreen",80,"Denmark","DECEUNINCK - QUICK - STEP","Stage 2","Nice Haut Pays","Nice","MOUNTAIN",186,5.22,35.632183908046,22.1455462449012,"Young"
"Oliver Naesen",81,"Belgium","AG2R LA MONDIALE","Stage 2","Nice Haut Pays","Nice","MOUNTAIN",186,5.22,35.632183908046,22.1455462449012,"Senior"
"Connor SWIFT",82,"England","TEAM ARKEA - SAMSIC","Stage 2","Nice Haut Pays","Nice","MOUNTAIN",186,5.22,35.632183908046,22.1455462449012,"Young"
"Nils Politt",83,"Germany","ISRAEL START-UP NATION","Stage 2","Nice Haut Pays","Nice","MOUNTAIN",186,5.22,35.632183908046,22.1455462449012,"Senior"
"Dayer QUINTANA",84,"Colombia","TEAM ARKEA - SAMSIC","Stage 2","Nice Haut Pays","Nice","MOUNTAIN",186,5.22,35.632183908046,22.1455462449012,"Senior"
"Stefan Kung",85,"Switzerland","GROUPAMA - FDJ","Stage 2","Nice Haut Pays","Nice","MOUNTAIN",186,5.22,35.632183908046,22.1455462449012,"Senior"
"Nans PETERS",86,"France","AG2R LA MONDIALE","Stage 2","Nice Haut Pays","Nice","MOUNTAIN",186,5.22,35.632183908046,22.1455462449012,"Senior"
"Michael Schar",87,"Switzerland","CCC TEAM","Stage 2","Nice Haut Pays","Nice","MOUNTAIN",186,5.22,35.632183908046,22.1455462449012,"Senior"
"Roman Kreuziger",88,"Czech Republic","NTT PRO CYCLING TEAM","Stage 2","Nice Haut Pays","Nice","MOUNTAIN",186,5.22,35.632183908046,22.1455462449012,"Senior"
"Jose Rojas",89,"Spain","MOVISTAR TEAM","Stage 2","Nice Haut Pays","Nice","MOUNTAIN",186,5.22,35.632183908046,22.1455462449012,"Senior"
"Simon Geschke",90,"Germany","CCC TEAM","Stage 2","Nice Haut Pays","Nice","MOUNTAIN",186,5.22,35.632183908046,22.1455462449012,"Senior"
"Quentin PACHER",91,"France","B&B HOTELS - VITAL CONCEPT P / B KTM","Stage 2","Nice Haut Pays","Nice","MOUNTAIN",186,5.22,35.632183908046,22.1455462449012,"Senior"
"Benoit Cosnefroy",92,"France","AG2R LA MONDIALE","Stage 2","Nice Haut Pays","Nice","MOUNTAIN",186,5.22,35.632183908046,22.1455462449012,"Young"
"Jonas Koch",93,"Germany","CCC TEAM","Stage 2","Nice Haut Pays","Nice","MOUNTAIN",186,5.22,35.632183908046,22.1455462449012,"Senior"
"Anthony Perez",94,"France","COFIDIS","Stage 2","Nice Haut Pays","Nice","MOUNTAIN",186,5.22,35.632183908046,22.1455462449012,"Senior"
"Edward Theuns",95,"Belgium","TREK - SEGAFREDO","Stage 2","Nice Haut Pays","Nice","MOUNTAIN",186,5.22,35.632183908046,22.1455462449012,"Senior"
"David Gaudu",96,"France","GROUPAMA - FDJ","Stage 2","Nice Haut Pays","Nice","MOUNTAIN",186,5.22,35.632183908046,22.1455462449012,"Young"
"Tiesj Benoot",97,"Belgium","TEAM SUNWEB","Stage 2","Nice Haut Pays","Nice","MOUNTAIN",186,5.22,35.632183908046,22.1455462449012,"Senior"
"Omar Fraile Matarranz",98,"Spain","ASTANA PRO TEAM","Stage 2","Nice Haut Pays","Nice","MOUNTAIN",186,5.22,35.632183908046,22.1455462449012,"Senior"
"Tejay Van Garderen",99,"United States","EF PRO CYCLING","Stage 2","Nice Haut Pays","Nice","MOUNTAIN",186,5.22,35.632183908046,22.1455462449012,"Senior"
"Daniel Martin",100,"Ireland","ISRAEL START-UP NATION","Stage 2","Nice Haut Pays","Nice","MOUNTAIN",186,5.22,35.632183908046,22.1455462449012,"Senior"
"Amund Grondahl Jansen",101,"Norway","TEAM JUMBO - VISMA","Stage 2","Nice Haut Pays","Nice","MOUNTAIN",186,5.22,35.632183908046,22.1455462449012,"Senior"
"Edvald Hagen",102,"Norway","NTT PRO CYCLING TEAM","Stage 2","Nice Haut Pays","Nice","MOUNTAIN",186,5.22,35.632183908046,22.1455462449012,"Senior"
"Lukas Postlberger",103,"Austria","BORA - HANSGROHE","Stage 2","Nice Haut Pays","Nice","MOUNTAIN",186,5.22,35.632183908046,22.1455462449012,"Senior"
"Tim Declercq",104,"Belgium","DECEUNINCK - QUICK - STEP","Stage 2","Nice Haut Pays","Nice","MOUNTAIN",186,5.22,35.632183908046,22.1455462449012,"Senior"
"Dylan Van Baarle",105,"Netherlands","INEOS GRENADIERS","Stage 2","Nice Haut Pays","Nice","MOUNTAIN",186,5.22,35.632183908046,22.1455462449012,"Senior"
"Daniel Oss",106,"Italy","BORA - HANSGROHE","Stage 2","Nice Haut Pays","Nice","MOUNTAIN",186,5.22,35.632183908046,22.1455462449012,"Senior"
"Michael Gogl",107,"Austria","NTT PRO CYCLING TEAM","Stage 2","Nice Haut Pays","Nice","MOUNTAIN",186,5.22,35.632183908046,22.1455462449012,"Senior"
"Peter Sagan",108,"Slovakia","BORA - HANSGROHE","Stage 2","Nice Haut Pays","Nice","MOUNTAIN",186,5.22,35.632183908046,22.1455462449012,"Senior"
"Tony Martin",109,"Germany","TEAM JUMBO - VISMA","Stage 2","Nice Haut Pays","Nice","MOUNTAIN",186,5.22,35.632183908046,22.1455462449012,"Senior"
"Sonny Colbrelli",110,"Italy","BAHRAIN - MCLAREN","Stage 2","Nice Haut Pays","Nice","MOUNTAIN",186,5.22,35.632183908046,22.1455462449012,"Senior"
"Alessandro De Marchi",111,"Italy","CCC TEAM","Stage 2","Nice Haut Pays","Nice","MOUNTAIN",186,5.22,35.632183908046,22.1455462449012,"Senior"
"Jan HIRT",112,"Czech Republic","CCC TEAM","Stage 2","Nice Haut Pays","Nice","MOUNTAIN",186,5.22166666666667,35.6208107245452,22.1384777654103,"Senior"
"Michael HUNDAHL",113,"Denmark","NTT PRO CYCLING TEAM","Stage 2","Nice Haut Pays","Nice","MOUNTAIN",186,5.26916666666667,35.2996995097264,21.938905848183,"Senior"
"Matteo Trentin",114,"Italy","CCC TEAM","Stage 2","Nice Haut Pays","Nice","MOUNTAIN",186,5.26916666666667,35.2996995097264,21.938905848183,"Senior"
"Matej Mohoric",115,"Slovenia","BAHRAIN - MCLAREN","Stage 2","Nice Haut Pays","Nice","MOUNTAIN",186,5.26916666666667,35.2996995097264,21.938905848183,"Senior"
"Daryl Impey",116,"South Africa","MITCHELTON - SCOTT","Stage 2","Nice Haut Pays","Nice","MOUNTAIN",186,5.26916666666667,35.2996995097264,21.938905848183,"Senior"
"Guy NIV",117,"Israel","ISRAEL START-UP NATION","Stage 2","Nice Haut Pays","Nice","MOUNTAIN",186,5.26916666666667,35.2996995097264,21.938905848183,"Senior"
"Jens Keukeleire",118,"Belgium","EF PRO CYCLING","Stage 2","Nice Haut Pays","Nice","MOUNTAIN",186,5.26916666666667,35.2996995097264,21.938905848183,"Senior"
"Kevin Ledanois",119,"France","TEAM ARKEA - SAMSIC","Stage 2","Nice Haut Pays","Nice","MOUNTAIN",186,5.26916666666667,35.2996995097264,21.938905848183,"Senior"
"Jack Bauer",120,"New Zealand","MITCHELTON - SCOTT","Stage 2","Nice Haut Pays","Nice","MOUNTAIN",186,5.26916666666667,35.2996995097264,21.938905848183,"Senior"
"Pierre luc Perichon",121,"France","COFIDIS","Stage 2","Nice Haut Pays","Nice","MOUNTAIN",186,5.26916666666667,35.2996995097264,21.938905848183,"Senior"
"Christopher Juul Jensen",122,"Denmark","MITCHELTON - SCOTT","Stage 2","Nice Haut Pays","Nice","MOUNTAIN",186,5.26916666666667,35.2996995097264,21.938905848183,"Senior"
"Tom VAN ASBROECK",123,"Belgium","ISRAEL START-UP NATION","Stage 2","Nice Haut Pays","Nice","MOUNTAIN",186,5.28472222222222,35.1957950065703,21.8743287797205,"Senior"
"Matthieu Ladagnous",124,"France","GROUPAMA - FDJ","Stage 2","Nice Haut Pays","Nice","MOUNTAIN",186,5.28472222222222,35.1957950065703,21.8743287797205,"Senior"
"Cyril BARTHE",125,"France","B&B HOTELS - VITAL CONCEPT P / B KTM","Stage 2","Nice Haut Pays","Nice","MOUNTAIN",186,5.28472222222222,35.1957950065703,21.8743287797205,"Young"
"Joris NIEUWENHUIS",126,"Netherlands","TEAM SUNWEB","Stage 2","Nice Haut Pays","Nice","MOUNTAIN",186,5.28472222222222,35.1957950065703,21.8743287797205,"Young"
"Imanol Erviti",127,"Spain","MOVISTAR TEAM","Stage 2","Nice Haut Pays","Nice","MOUNTAIN",186,5.28472222222222,35.1957950065703,21.8743287797205,"Senior"
"Hugo Houle",128,"Canada","ASTANA PRO TEAM","Stage 2","Nice Haut Pays","Nice","MOUNTAIN",186,5.28472222222222,35.1957950065703,21.8743287797205,"Senior"
"Wouter Poels",129,"Netherlands","BAHRAIN - MCLAREN","Stage 2","Nice Haut Pays","Nice","MOUNTAIN",186,5.35388888888889,34.7411020026979,21.5917352409558,"Senior"
"Pavel SIVAKOV",130,"Russia","INEOS GRENADIERS","Stage 2","Nice Haut Pays","Nice","MOUNTAIN",186,5.395,34.4763670064875,21.4272013713409,"Young"
"Elia Viviani",131,"Italy","COFIDIS","Stage 2","Nice Haut Pays","Nice","MOUNTAIN",186,5.395,34.4763670064875,21.4272013713409,"Senior"
"Jens Debusschere",132,"Belgium","B&B HOTELS - VITAL CONCEPT P / B KTM","Stage 2","Nice Haut Pays","Nice","MOUNTAIN",186,5.395,34.4763670064875,21.4272013713409,"Senior"
"Remi CAVAGNA",133,"France","DECEUNINCK - QUICK - STEP","Stage 2","Nice Haut Pays","Nice","MOUNTAIN",186,5.395,34.4763670064875,21.4272013713409,"Young"
"Hugo HOFSTETTER",134,"France","ISRAEL START-UP NATION","Stage 2","Nice Haut Pays","Nice","MOUNTAIN",186,5.395,34.4763670064875,21.4272013713409,"Senior"
"Geoffrey Soupe",135,"France","TOTAL DIRECT ENERGIE","Stage 2","Nice Haut Pays","Nice","MOUNTAIN",186,5.395,34.4763670064875,21.4272013713409,"Senior"
"Vegard Stake Laengen",136,"Norway","UAE TEAM EMIRATES","Stage 2","Nice Haut Pays","Nice","MOUNTAIN",186,5.395,34.4763670064875,21.4272013713409,"Senior"
"Alexander Kristoff",137,"Norway","UAE TEAM EMIRATES","Stage 2","Nice Haut Pays","Nice","MOUNTAIN",186,5.395,34.4763670064875,21.4272013713409,"Senior"
"Marco Marcato",138,"Italy","UAE TEAM EMIRATES","Stage 2","Nice Haut Pays","Nice","MOUNTAIN",186,5.395,34.4763670064875,21.4272013713409,"Senior"
"Luka Mezgec",139,"Slovenia","MITCHELTON - SCOTT","Stage 2","Nice Haut Pays","Nice","MOUNTAIN",186,5.395,34.4763670064875,21.4272013713409,"Senior"
"Marco Haller",140,"Austria","BAHRAIN - MCLAREN","Stage 2","Nice Haut Pays","Nice","MOUNTAIN",186,5.395,34.4763670064875,21.4272013713409,"Senior"
"Maxime CHEVALIER",141,"France","B&B HOTELS - VITAL CONCEPT P / B KTM","Stage 2","Nice Haut Pays","Nice","MOUNTAIN",186,5.395,34.4763670064875,21.4272013713409,"Young"
"Anthony Turgis",142,"France","TOTAL DIRECT ENERGIE","Stage 2","Nice Haut Pays","Nice","MOUNTAIN",186,5.395,34.4763670064875,21.4272013713409,"Senior"
"Lilian Calmejane",143,"France","TOTAL DIRECT ENERGIE","Stage 2","Nice Haut Pays","Nice","MOUNTAIN",186,5.395,34.4763670064875,21.4272013713409,"Senior"
"Andrey Amador",144,"Costa Rica","INEOS GRENADIERS","Stage 2","Nice Haut Pays","Nice","MOUNTAIN",186,5.395,34.4763670064875,21.4272013713409,"Senior"
"Casper Phillip PEDERSEN",145,"Denmark","TEAM SUNWEB","Stage 2","Nice Haut Pays","Nice","MOUNTAIN",186,5.395,34.4763670064875,21.4272013713409,"Young"
"Mads PEDERSEN",146,"Denmark","TREK - SEGAFREDO","Stage 2","Nice Haut Pays","Nice","MOUNTAIN",186,5.395,34.4763670064875,21.4272013713409,"Young"
"Christophe Laporte",147,"France","COFIDIS","Stage 2","Nice Haut Pays","Nice","MOUNTAIN",186,5.395,34.4763670064875,21.4272013713409,"Senior"
"Luke Rowe",148,"England","INEOS GRENADIERS","Stage 2","Nice Haut Pays","Nice","MOUNTAIN",186,5.395,34.4763670064875,21.4272013713409,"Senior"
"Michael Morkov",149,"Denmark","DECEUNINCK - QUICK - STEP","Stage 2","Nice Haut Pays","Nice","MOUNTAIN",186,5.395,34.4763670064875,21.4272013713409,"Senior"
"Ryan GIBBONS",150,"South Africa","NTT PRO CYCLING TEAM","Stage 2","Nice Haut Pays","Nice","MOUNTAIN",186,5.40611111111111,34.4055081697667,21.3831623180651,"Senior"
"Giacomo Nizzolo",151,"Italy","NTT PRO CYCLING TEAM","Stage 2","Nice Haut Pays","Nice","MOUNTAIN",186,5.40611111111111,34.4055081697667,21.3831623180651,"Senior"
"Maximilian WALSCHEID",152,"Germany","NTT PRO CYCLING TEAM","Stage 2","Nice Haut Pays","Nice","MOUNTAIN",186,5.40611111111111,34.4055081697667,21.3831623180651,"Senior"
"William Bonnet",153,"France","GROUPAMA - FDJ","Stage 2","Nice Haut Pays","Nice","MOUNTAIN",186,5.40611111111111,34.4055081697667,21.3831623180651,"Senior"
"Samuel BEWLEY",154,"New Zealand","MITCHELTON - SCOTT","Stage 2","Nice Haut Pays","Nice","MOUNTAIN",186,5.40611111111111,34.4055081697667,21.3831623180651,"Senior"
"Andre Greipel",155,"Germany","ISRAEL START-UP NATION","Stage 2","Nice Haut Pays","Nice","MOUNTAIN",186,5.40611111111111,34.4055081697667,21.3831623180651,"Senior"
"Clement Russo",156,"France","TEAM ARKEA - SAMSIC","Stage 2","Nice Haut Pays","Nice","MOUNTAIN",186,5.40611111111111,34.4055081697667,21.3831623180651,"Young"
"Thomas De Gendt",157,"Belgium","LOTTO SOUDAL","Stage 2","Nice Haut Pays","Nice","MOUNTAIN",186,5.40611111111111,34.4055081697667,21.3831623180651,"Senior"
"Steff CRAS",158,"Belgium","LOTTO SOUDAL","Stage 2","Nice Haut Pays","Nice","MOUNTAIN",186,5.40611111111111,34.4055081697667,21.3831623180651,"Young"
"Nikias Arndt",159,"Germany","TEAM SUNWEB","Stage 2","Nice Haut Pays","Nice","MOUNTAIN",186,5.40611111111111,34.4055081697667,21.3831623180651,"Senior"
"Roger Kluge",160,"Germany","LOTTO SOUDAL","Stage 2","Nice Haut Pays","Nice","MOUNTAIN",186,5.40611111111111,34.4055081697667,21.3831623180651,"Senior"
"Bryan Coquard",161,"France","B&B HOTELS - VITAL CONCEPT P / B KTM","Stage 2","Nice Haut Pays","Nice","MOUNTAIN",186,5.40611111111111,34.4055081697667,21.3831623180651,"Senior"
"Mathieu BURGAUDEAU",162,"France","TOTAL DIRECT ENERGIE","Stage 2","Nice Haut Pays","Nice","MOUNTAIN",186,5.40611111111111,34.4055081697667,21.3831623180651,"Young"
"David de la Cruz Melgarejo",163,"Spain","UAE TEAM EMIRATES","Stage 2","Nice Haut Pays","Nice","MOUNTAIN",186,5.40611111111111,34.4055081697667,21.3831623180651,"Senior"
"Fabien Grellier",164,"France","TOTAL DIRECT ENERGIE","Stage 2","Nice Haut Pays","Nice","MOUNTAIN",186,5.40611111111111,34.4055081697667,21.3831623180651,"Senior"
"Simone CONSONNI",165,"Italy","COFIDIS","Stage 2","Nice Haut Pays","Nice","MOUNTAIN",186,5.40611111111111,34.4055081697667,21.3831623180651,"Senior"
"Jerome Cousin",166,"France","TOTAL DIRECT ENERGIE","Stage 2","Nice Haut Pays","Nice","MOUNTAIN",186,5.40611111111111,34.4055081697667,21.3831623180651,"Senior"
"Cees Bol",167,"Netherlands","TEAM SUNWEB","Stage 2","Nice Haut Pays","Nice","MOUNTAIN",186,5.40611111111111,34.4055081697667,21.3831623180651,"Young"
"Sam Bennett",168,"Ireland","DECEUNINCK - QUICK - STEP","Stage 2","Nice Haut Pays","Nice","MOUNTAIN",186,5.40611111111111,34.4055081697667,21.3831623180651,"Senior"
"Niccolo Bonifazio",169,"Italy","TOTAL DIRECT ENERGIE","Stage 2","Nice Haut Pays","Nice","MOUNTAIN",186,5.40611111111111,34.4055081697667,21.3831623180651,"Senior"
"Kevin Reza",170,"France","B&B HOTELS - VITAL CONCEPT P / B KTM","Stage 2","Nice Haut Pays","Nice","MOUNTAIN",186,5.40611111111111,34.4055081697667,21.3831623180651,"Senior"
"Frederik FRISON",171,"Belgium","LOTTO SOUDAL","Stage 2","Nice Haut Pays","Nice","MOUNTAIN",186,5.40611111111111,34.4055081697667,21.3831623180651,"Senior"
"Jasper De Buyst",172,"Belgium","LOTTO SOUDAL","Stage 2","Nice Haut Pays","Nice","MOUNTAIN",186,5.40972222222222,34.382541720154,21.3688885768515,"Senior"
"Caleb Ewan",173,"Australia","LOTTO SOUDAL","Stage 2","Nice Haut Pays","Nice","MOUNTAIN",186,5.40972222222222,34.382541720154,21.3688885768515,"Senior"
"Tadej POGACAR",1,"Slovenia","UAE TEAM EMIRATES","Stage 20","Lure","La Planche Des Belles Filles","INDIVIDUAL TIME-TRIAL",36.2,0.931944444444444,38.8435171385991,24.1414028207577,"Young"
"Tom Dumoulin",2,"Netherlands","TEAM JUMBO - VISMA","Stage 20","Lure","La Planche Des Belles Filles","INDIVIDUAL TIME-TRIAL",36.2,0.954444444444444,37.9278230500582,23.5722952455303,"Senior"
"Richie Porte",3,"Australia","TREK - SEGAFREDO","Stage 20","Lure","La Planche Des Belles Filles","INDIVIDUAL TIME-TRIAL",36.2,0.954722222222222,37.9167878964213,23.5654368529654,"Senior"
"Wout Van Aert",4,"Belgium","TEAM JUMBO - VISMA","Stage 20","Lure","La Planche Des Belles Filles","INDIVIDUAL TIME-TRIAL",36.2,0.9575,37.8067885117493,23.4970717910189,"Senior"
"Primoz Roglic",5,"Slovenia","TEAM JUMBO - VISMA","Stage 20","Lure","La Planche Des Belles Filles","INDIVIDUAL TIME-TRIAL",36.2,0.964444444444444,37.5345622119816,23.3278820459798,"Senior"
"Remi CAVAGNA",6,"France","DECEUNINCK - QUICK - STEP","Stage 20","Lure","La Planche Des Belles Filles","INDIVIDUAL TIME-TRIAL",36.2,0.965277777777778,37.5021582733813,23.3077428672351,"Young"
"Damiano Caruso",7,"Italy","BAHRAIN - MCLAREN","Stage 20","Lure","La Planche Des Belles Filles","INDIVIDUAL TIME-TRIAL",36.2,0.973333333333333,37.1917808219178,23.1148420272951,"Senior"
"David de la Cruz Melgarejo",8,"Spain","UAE TEAM EMIRATES","Stage 20","Lure","La Planche Des Belles Filles","INDIVIDUAL TIME-TRIAL",36.2,0.976666666666667,37.0648464163823,23.0359517814681,"Senior"
"Enric Mas Nicolau",9,"Spain","MOVISTAR TEAM","Stage 20","Lure","La Planche Des Belles Filles","INDIVIDUAL TIME-TRIAL",36.2,0.977777777777778,37.0227272727273,23.0097745635347,"Young"
"Rigoberto Uran",10,"Colombia","EF PRO CYCLING","Stage 20","Lure","La Planche Des Belles Filles","INDIVIDUAL TIME-TRIAL",36.2,0.980555555555556,36.9178470254958,22.9445910661875,"Senior"
"Daniel Felipe Martinez Poveda",11,"Colombia","EF PRO CYCLING","Stage 20","Lure","La Planche Des Belles Filles","INDIVIDUAL TIME-TRIAL",36.2,0.9875,36.6582278481013,22.7832366986335,"Young"
